,Best Age
3,162.68043851651254
5,165.64761503149435
7,165.24057671883483
9,585.101891395552
11,1763.3368254624156
15,594.5414992379078
17,331.33163910676006
19,167.4286132386593
20,164.32284942581973
21,247.5473974301284
